symbol,ZT24,ZT26,ZT28,ZT30,ZT32,ZT34,ZT36,ZT38,ZT40,ZT42,ZT44,ZT46
COA1,17.890535,17.591272,20.3724661,15.46995866,16.229967,48.46945008,21.074124,43.9921589,21.8532924,21.138406,17.0307118,18.5230128
BLVRA,14.37034,9.252486,8.571675,8.51436,10.2513673,19.9782254,12.247639,16.2957746,12.1873719,10.03052,9.48659,9.700054
URGCP,24.158141,26.40455,23.439649,28.224343,21.154403,25.06757,23.518987,19.967114,25.187654,21.530391,18.957004,23.06689704
TMEM248,45.394603,39.860725,42.922368,41.131264,47.73248,55.27487,43.133127,46.487335,39.019565,44.225384,40.77165,38.6127031
STAG3L4,4.141485,4.08051,4.681113379,2.653621,4.00663,5.58681,3.438497,5.17284,3.795988,3.18173,3.530698,6.307462
RHEB,48.3414328,48.8438413,50.3824599,49.864159,56.296859,83.373114,54.548528,71.5450894,56.139706,45.110664,49.410433,47.548604
PRKAG2,26.413989,22.7878887,23.164801,22.8297393,26.5241584,20.89474184,23.3197034,21.2239559,21.4938958,19.4122669,20.500781,18.472095
AEBP1,0.0226757,0.3459124,0.1208926,0.078095,0,0.1424634,0.0149358,0.102138126,0.0388244,0.0564878,0.2189854,0.0446176
POLD2,111.176843,116.218512,115.246587,115.369338,109.4902006,187.3956808,137.108878,172.381756,137.741156,124.535162,117.875828,135.628908
MYL7,0,0,0,0,0,0,0.162865,0,0,0,0,0
GCK,0.0979788,0.665967,0.494338,0.071499,0.188628,0.159023,0,0.2171488,0.365236,0.083801,0.206638,0.776866
BCL7B,14.5117273,15.114456,15.6898167,17.008502,16.0490306,22.5698201,17.784744,17.3176556,18.4917949,13.585976,15.9410762,18.096444
YKT6,79.9927,77.04082,80.55726,87.777109,77.81884,104.75598,84.91873,91.50884,87.22821,72.49788,74.53137,77.60519
TBL2,15.65726864,15.520098,15.2692327,15.4536735,13.4872708,28.2984688,14.9134301,25.875172,16.7655875,12.92397714,15.1317582,14.8589329
GALNTL5,0,0,0,0,0.0510022,0,0.168101,0.260179,0.648212,0,0.306677,0
CLIP2,16.503885,21.48691087,20.840074,20.5314566,16.959144,11.7343319,17.738461,11.2903842,13.451101,16.641944,16.034937,17.7387505
EIF4H,101.941329,108.358521,107.199216,107.234217,105.384342,120.5989083,107.89108,113.407846,109.165241,102.8357075,99.580591,107.9711823
LIMK1,4.0202104,5.815344,5.4870386,5.559615,5.02686,9.907756,6.098921,5.650216,4.9252161,4.862216,5.0454316,4.9651788
SPATA6L,10.5870223,8.788253,9.6731868,9.797637,6.2461779,5.7793204,9.664401,5.3597616,9.0400506,9.2521934,7.5177234,10.3189339
SLC1A1,43.85166,46.19975,47.429732,49.938986,50.15944,35.17748,45.6155,32.335124,44.25051,43.685522,43.851725,44.607247
LHX2,0.402756,0.148798,0.338298,0.173757,0.29525,4.673252,0.074681,2.240155,0.0430472,0.140297,0.0771522,0.161103
FKTN,4.567011,9.53313,10.669269,7.979437,5.926157,7.559862,11.143957,5.877772,8.20105,6.977811,4.633005,8.656549
FSD1L,1.1299649,1.3907669,1.33743893,1.48847712,0.8530399,1.1697711,1.614910736,1.4351945,1.0279354,1.400732,1.0219865,1.200981
CNTNAP3,1.010701,1.43186,2.20379158,0.74619,0.9760739,4.587311001,1.90997,4.342984,1.8563057,4.1483339,1.00052867,1.93966
SPIN1,27.151484,29.56586,31.1188,30.062959,31.072785,25.740132,27.962997,24.382301,23.549287,24.111448,25.74851,24.826612
NMRK1,22.550324,18.779115,22.421199,18.963901,18.897299,14.383527,17.105694,21.788678,18.81754,18.053421,20.990379,16.803868
TMEM245,25.00756,36.678639,36.29969,36.90671,27.349,25.376997,27.9008,27.177267,22.863433,28.50718,25.06546,27.67536
PRUNE2,10.36668724,9.2807127,9.8668551,9.52318846,10.640069,10.2526813,11.9051903,7.116066,7.44301953,9.7573392,9.7256144,10.96447
MEGF9,10.8949,12.2441,12.81673,12.6121,12.031911,17.4954,12.4753,20.8780413,10.632,11.5448,12.243407,12.3115
TRIM14,31.126718,34.041842,37.131634,34.3656769,28.7953294,23.995679,32.7214329,20.578204,26.7499414,27.854618,29.3082507,30.15852303
CORO2A,68.20283,81.961291,74.306454,76.845702,68.766736,52.428838,78.537884,44.715774,70.019318,68.309943,70.216882,75.151774
TGFBR1,7.39811383,8.030088,9.582792,10.92654,8.6956534,18.03481839,9.579846,27.50836318,4.868982863,6.841268,6.07739255,5.515176
SEC61B,154.374005,134.233833,136.82531,131.673682,162.252392,222.54963,137.971805,210.9136544,207.385915,149.602052,156.17397,150.591283
C5,1.1923414,0.686272,0.400107,0.71556,1.149651,0.6374333,2.115597,1.317008,1.0845955,0.938247,1.022795,1.328111
OGN,0,0,0.0547222,0,0,0.00913188,0,0,0,0.0353426,0.059382,0
ASPN,0.0939282,0.0676073,0.2014318,0.1669101,0.171454,0.0643763,0,0.0778119,0.0375816,0.206234,0.2973682,0.4730689
ECM2,0.5260298,0.39641,0.8399706,0.2225335,0.836789,0.9346652,1.6638583,0.5143085,1.23472,0.6913738,0.455049,0.732018
TLE4,13.0695677,8.82029893,8.928801,7.13632,7.213843265,7.747653613,7.5811285,7.607746,7.5858255,7.7112863,6.9007556,6.5633741
LHX6,0.39797,0.127999,0.302307,0.3201135,0.1842155,2.614919,0.0236695,0.4678736,0.2150286,0.61658,0.122623,0.244667
PTGR1,208.16788,210.22591,222.7406,203.183555,223.15884,125.79943,177.265839,129.810648,166.103334,169.13942,190.105422,174.718849
SUSD1,9.80542,10.026266,11.046084,10.921881,8.341355,6.474370137,11.285673,6.175433,9.609366,9.607627,9.190651,9.26317
AMBP,0.450331,0.59808,0.962615,0.5134936,0.554712,0.48482,0.3937374,0.3184331,0.488989,0.849678,0.453958,1.0942626
AKNA,13.2141002,8.873293015,13.758919,12.0751,11.56706402,8.289655,11.518966,9.704642,6.676287297,7.998728,13.478278,13.297719
TNFSF8,0.43457,0,0,0.0454876,0.0984296,0,0,0.0864972,0.3222003,0,0.0538456,0.0172806
DNM1,15.32843861,15.86381064,20.78759192,22.497707,15.886418,9.959118,16.681371,11.5581822,7.135379,20.740908,15.789861,20.827122
ENG,0.720784,0.8513071,1.9206433,0.5481155,0.6554583,11.918454,1.183841,8.372898,1.6416914,0.976747,0.5586029,0.559187
AK1,133.00924,119.15894,116.76042,116.23695,136.3208,115.67152,165.413108,155.12359,155.95391,138.09992,154.61963,134.887664
CDC37L1,9.093987,9.889203,10.0163595,11.328549,9.588351,8.844901,10.132584,8.546427,10.5145415,8.217771,9.030314,9.63457
RLN2,0.121728,0.0670569,0,0.107212,0.198845,0,0,0.0939138,0.109177,0.125085,0.189877,0
RLN1,0.0571334,0.0628304,0,0.0502441,0,0,0,0.0439757,0,0.117291,0.118673,0.566833
PLGRKT,47.85553,41.469671,40.735639,38.81509,42.70975,32.699347,47.727712,38.388688,56.072882,46.81877,46.382403,45.141677
TBC1D13,11.78978,13.75253,15.30034,15.95412,11.952618,17.890261,13.67067224,12.87312,12.11125,13.67355,10.72345,9.71101
KIAA1432,13.66682987,12.801532,13.694941,12.456838,12.333396,9.225291,9.785859104,8.714677,8.03361931,11.341671,9.934775,10.295011
KDM4C,23.5616635,24.4039558,25.3828509,24.9546219,22.452767,15.224185,19.03197773,14.8141304,17.1605289,19.8361895,21.891758,18.817595
DOCK8,0.110839225,0.2926884,0.3720452,0.24003767,0.27594151,0.9446023,0.2716503,0.9044046,0.20713844,0.4897776,0.3086774,0.1088208
KANK1,8.01165,8.037594,9.519069,9.141733,7.912856,13.778954,6.387522,11.5281188,7.290931,8.383687,7.868782,7.070884
ELAVL2,0.23233531,0.0613858,0.0605925,0.1586896,0,1.6944351,0,1.0844219,0.1068025,0.3524089,0.06640484,0
NCS1,0.427366,0.431639,0.558101,0.457041,0.401965,7.44938,1.125697,5.596518,0.531742,0.413739,0.361602,0.30930838
TESK1,20.362783,16.845896,19.460371,18.294303,20.812175,20.215431,20.208156,17.51029,17.1726167,18.429233,19.969684,17.668739
KCNT1,0.030897,0,0.0830649,0.117001466,0.0688264,0.00605689,0.0458064,0,0.0328685,0.0386748,0.023632,0
CA9,626.62275,630.8437,641.2059,545.792817,519.7844,268.28038,424.96997,344.616,324.2932,509.6229,507.37573,488.57449
FUBP3,25.2416109,29.251719,35.926126,32.212222,30.585075,30.8654834,33.435998,37.816363,35.091711,34.496895,30.073512,31.697707
TYRP1,0.312042,0.8032166,0.960165,0.6956978,0.4256143,1054.4223,0.534416,507.24501,0.649099,0.43370215,0.682036,0.315687
CREB3,32.35761,31.94012,31.23368,30.639474,29.12735,31.16712,33.39388,30.86469,32.68789,30.58796,32.05165,31.18846
RGP1,25.883766,32.500428,27.82176,26.240637,25.669451,19.926674,22.759567,19.727569,21.609742,24.178452,20.976366,22.080615
MPDZ,0.01413112,0.0104542,0.0576544,0,0.09966955,6.00669226,0.0134375,6.820697257,0.06576906,0,0,0.2608907
DDX58,2.805397,2.612508012,2.30608,2.351915375,2.2183449,1.640697,3.493025,1.925938,2.1508,2.457663,2.477783,2.300451
EDF1,540.7918,465.79595,454.94861,484.26869,564.93998,494.03672,515.34668,544.43287,622.48706,560.5144,550.20075,514.88467
PIP5K1B,30.668581,29.914966,29.331115,29.638387,32.199326,18.635635,27.2170349,18.995727,27.94007,26.811071,28.1176401,29.128551
GLIS3,4.0151045,3.9121346,3.5110181,4.2041051,3.44374,2.9340853,4.454785,2.7982635,3.9195343,3.5527908,4.130015226,5.1070755
BAG1,54.468616,54.804434,65.707375,67.313593,65.25088,65.6369045,69.593297,52.4765127,66.919528,51.536191,59.869072,64.045561
RAPGEF1,24.471349,27.43946656,26.787212,28.568608,27.6376289,21.80481703,21.097547,30.947295,18.29583,19.618765,20.197941,23.896637
NPDC1,70.52602863,66.77023,68.42248,69.51215,63.609144,47.40236,82.10858,49.43527,70.524301,70.88997,77.465614,80.23993
APBA1,0.115104,0.0492824,0.113893,0.114817,0.0332206,0.288487,0.0818805,0.116494,0.3349325,0.5479518,0.112579,0.0407497
SETX,15.747118,17.795985,18.64658,21.44667,15.98986342,15.646013,16.912605,12.824734,13.15718,15.22305416,13.964417,14.57940823
SH3GL2,0.0375783,0,0,0.0648465,0.0764647,0.00983985,0.111855,0.018737,0.0214197,0,0,0
PTGDS,2.794819,1.1890389,0.250102,2.332686,2.747554,1.817254,0.4975325,0.5908259,0.7585659,1.108919,1.5653178,1.75496
ABCA2,34.3294265,30.3560232,40.357732,35.85215986,28.767333,16.3735269,24.2045646,20.7375462,19.519002,42.195387,27.7129389,25.8159769
SHB,40.06613,43.4466,49.16,45.71662,42.8015,29.90258,43.70668,25.68579,33.46017,38.37842,37.13992,39.27312
UBE2R2,28.6769,30.8718,31.4004,28.8169,28.6658,25.7679,25.8886,29.3731,22.817,26.8959,27.1128,27.4297
ABHD17B,13.16972,21.39287,20.77755,18.70095,20.16505,24.17112,16.99083,23.85935,16.42355,16.41086,17.3713,19.53134
EXOSC3,17.75614,13.9807,17.527507,15.566559,15.341464,34.915783,21.3030324,18.316408,16.755268,15.518777,15.943442,16.591422
ZFAND5,57.384864,56.884181,54.89606,54.90615,54.80109,119.081299,48.811081,88.7063727,43.631727,53.98289,51.830217,55.453449
DVL1,68.47916,65.90964,71.13044,70.29855,64.70812,52.33935,68.45196,48.53094,68.28498,68.30948,65.26389,66.66775
PDLIM1,133.686048,123.0679,126.492972,124.10265,133.552006,80.320333,124.58756,91.301924,114.95885,122.589157,126.143603,128.7261
CCNJ,3.289462,3.2698598,3.859341,3.54294,3.8200658,5.5201348,4.2910764,3.972982,4.39664,2.997728,3.015387,3.52599
DNTT,0,0,0.0181241,0.0437232,0.015216,0,0.0500469,0.0379351,0,0,0.017253,0.0166132
GATA3,0,0,0,0,0.0108814,1.14152,0,0.4689257,0.0087421,0,0.0123196,0
ATRNL1,0,0.3361888,0,0,0,1.8840362,0.11242472,2.5395566,0.0957152,0.118546,0.117812,0.28772343
HPS1,55.388413,48.155536,51.15517,58.132477,49.06619,41.1704393,48.9753086,47.143427,49.2392376,51.381383,48.215222,45.97696
PHYH,38.837124,39.916493,37.21557884,37.509529,47.441136,39.037144,47.578029,41.3502122,47.437857,40.091332,46.143747,42.999358
RASSF4,21.6618136,26.010643,22.799136,26.218651,21.750985,16.57241,26.231606,18.5125722,23.389073,27.860763,28.672309,26.993131
DNMBP,33.542371,34.55363,33.215643,32.488123,31.020216,22.495934,30.052171,20.010862,23.8705376,29.687151,27.679025,31.123452
RAB11FIP2,1.726249,2.026978,1.729246,2.215127,1.376156,2.91282,2.074689,2.843976,2.557445,1.6865921,1.844681,4.035116
CXCL12,0,0.00946779,0.344214,0,0.00796162,0.03577805,0.0178848,0.00658576,0,0,0.0180095,0
ERLIN1,31.48278,32.98018,32.37544,31.73465,34.28506,27.53321,30.63725,26.92308,33.15437,30.0772,36.1823,31.03925
EIF3A,103.32785,117.3296845,120.320626,135.399478,114.753943,124.797309,128.1114158,114.7669974,120.97133,104.0354,100.516332,113.25933
PKD2L1,0.157444,0.0846017,0.291067,1.101625,0.419177,0.1012605,0.0566304,0.053586,0,0.1451159,0.103418,0.0332318
CUBN,0.0248523,0.0158763,0.2080867,0.082542,0.0585185,0.615092,0.0198339,0.138038,0.012572,0.00249949,0.0607459,0.0777447
TRDMT1,1.166026,1.912266,1.7586193,2.6993569,2.3150072,2.043394,2.297676,3.4067935,2.014764,1.5013507,2.6233555,1.9427946
RBP3,0.35599,0.308325,0.282291,0.390039,0.528665,0.363662,0.376703,0.270714,0.235517,0.425672,0.483965,0.516447
DDX50,10.704209,14.12897,15.384785,14.20145,14.216701,16.106438,14.995491,17.876505,17.004822,12.7986734,13.163764,15.182729
MAPK8,27.710066,29.508451,24.762591,27.1439235,27.93549341,24.641984,29.042573,21.1228287,27.38565,23.208303,24.346781,25.978201
SEC23IP,22.651901,28.0694154,30.774454,27.164784,26.206761,32.168397,31.9262,27.3067649,27.468939,31.75065803,25.291737,26.212108
ATE1,11.97749429,29.553255,21.730764,31.451713,16.851194,17.50260206,20.17638804,29.1358324,26.500387,20.40661834,24.65036,23.68949
NSMCE4A,22.644242,19.1053485,24.45677746,25.066553,23.542431,27.223259,31.446516,25.57953,32.077825,25.14087,24.243724,21.333674
PLEKHA1,85.637856,92.63793,92.915068,92.607326,95.88121,64.549804,85.175086,60.705135,67.107688,75.313208,86.485111,74.108088
PALD1,3.54393,4.09295,4.22346,4.13838,3.28134,3.33664,4.44599,2.72604,3.97369,3.21784,3.09182,3.73731
UNC5B,28.464127,37.508568,37.283484,36.927518,32.1877,17.094838,26.983537,15.037749,17.606058,23.23051,23.38777,24.9009
CDH23,1.30204076,2.02928683,1.6121255,1.926821125,1.186851,0.8770235,1.3879088,0.6931386,0.65439,1.1409746,1.236576514,0.9750121
C10orf54,17.51995,19.78334,21.873748,22.03073,17.581218,11.32587,20.72547,13.2847,17.99409,17.98344,19.532682,23.49252
SPOCK2,0.0304682,0.0195826,0.0131069,0.0585412,0.0109918,0.1281284,0,0.1636973,0.00517782,0.00576405,0.1495474,0.0179799
MICU1,56.311326,56.88973111,58.229072,55.833456,57.062506,41.465807,54.347215,41.175277,47.730856,52.768339,49.8840542,51.259592
PPP3CB,22.2080677,22.3721967,22.787907,22.386979,23.108721,20.239137,26.384002,22.84989,23.6013306,21.2575537,23.9667958,20.104924
CCSER2,23.998313,27.428839,30.506565,33.3865228,24.943353,32.852589,21.488676,25.061513,19.085973,20.973288,21.9763899,26.37651025
BMPR1A,9.371566,10.491906,10.876771,10.329247,9.398702,21.65451,9.89066,20.59301,8.840911,8.48553,9.22749,9.14923
MINPP1,14.872582,14.380685,12.5673705,14.338119,14.7260543,16.638685,17.010601,15.501249,15.885345,13.8103,13.595003,13.5229
ACTA2,6.69634,5.7635238,4.594347,3.296625,4.068255,8.064015,4.171970519,10.1125107,5.2514134,5.340959,4.789273,5.414074
LIPA,13.4572238,18.0598228,15.201319,18.166894,15.0453952,22.6994424,20.181515,28.147703,23.4318618,18.414372,16.554021,21.23381
TLX1,0.0237375,0.0169676,0.0589805,0.0340684,0.0499598,0.111689,0.0234619,0.0184266,0.6566903,0.0928281,0.0374527,3.1613309
C10orf2,14.2295659,26.2224,24.56592,23.886659,20.30797,45.83675,30.16646,26.46148,35.88643,25.77294,17.130713,20.410976
LZTS2,22.457107,22.438586,21.388156,21.550758,19.641878,33.038749,20.199549,33.721082,18.721171,20.362397,21.144534,16.75336
SFXN3,58.02522,51.82432,60.723691,59.28442,51.7971,37.20878,47.74717,38.69465,43.5609,54.53165,55.37653,50.513164
KAZALD1,10.066647,6.191175,7.863165,8.9734882,8.749224,9.0567375,6.440616,11.215036,7.006057,6.396381,9.0524707,4.686923
FBXW4,14.55058,14.735659,12.706528,15.539132,11.86712,13.099853,14.280982,16.071931,13.509134,12.538497,14.183644,13.132901
FGF8,0,0,0.0330665,0,0,0.0486913,0.0610097,0.0513423,0.221782,0,0,0.321655
NPM3,14.9904,13.243188,12.56785,12.327732,12.1162,53.855793,17.760063,37.368802,22.701867,17.6361,16.511327,17.4357
TNKS2,16.6301,19.7804,19.6823,20.6763,17.7323,15.5551,18.1929,14.6714,14.7963,16.1363,17.1715,16.642
PITX3,0,0,0,0,0,0,0,0.500155,0,0,0,0
GBF1,25.075651,27.301252,27.74017,27.19357,22.85748,23.266745,27.300823,27.97863,22.694103,26.86354,24.55575,25.192199
ARHGAP21,60.29009,69.707798,74.2019699,74.1823783,59.290685,40.243027,50.2294309,37.669446,42.2855249,52.037688,47.6418121,46.539712
CPEB3,0.692351,0.834654,0.622195,0.664554,0.565223,0.547993,0.661707,0.787794,0.441482,0.724598,0.832084,0.729472
FBXL15,19.56606348,14.99708612,15.86793,18.34093826,17.03215244,14.30238709,19.34141174,18.66414,23.46730491,17.89294,16.85528396,16.47154475
CUEDC2,13.234757,11.236495,12.516908,13.327291,15.462061,16.581599,13.957979,22.219022,15.1474331,15.221817,14.764695,13.763243
SUFU,4.008268,4.52715,4.454299,3.902286,3.629561,4.369885,4.058994,4.590765,4.0127601,4.016757,3.7471137,4.8565049
ANKRD26,3.411023,3.814774,4.822537,5.209166,3.2028521,2.5092885,2.8423001,3.709395,3.297941,3.831517,3.5020531,3.661143
ACBD5,40.88560731,38.24927624,39.880203,37.173843,35.4481834,28.257009,37.16937,28.884452,35.425069,30.7485878,34.575758,34.965522
LHPP,24.060796,22.923422,21.392953,22.589378,20.598967,18.397754,22.848171,21.001068,20.0506375,21.301732,22.831449,24.846801
LARP4B,36.31367,39.491638,44.076887,42.537802,39.521367,32.411422,37.335938,29.399108,28.08387544,34.290867,31.445328,34.204127
GTPBP4,16.937793,21.063632,24.026038,24.48903,18.963313,38.590993,27.292557,27.856971,26.55506,23.735653,19.219503,22.667503
C10orf137,8.953182278,8.083445,10.296925,8.5247845,9.782413,11.2369144,13.4994018,10.3781222,10.5793375,9.741901,13.9579872,9.860174
BCCIP,32.769207,31.763369,37.314198,33.191762,35.839441,69.4281664,42.3171088,50.0226257,53.1188088,34.8780973,33.359298,33.441559
MTPAP,6.8591408,8.632199,9.19704,9.237313,8.32986,13.4447802,9.355206,11.0171399,10.105417,7.012078,7.875602,8.588084
NEURL,0.2526939,0.8143263,0.52505,0.720783,0.0886626,0.32091187,0.0476553,0.1053054,0.60219484,0.2892332,0.3497918,0
SH3PXD2A,22.26508436,26.097948,24.826444,26.39079642,20.662608,16.03772202,17.471514,13.853854,11.547674,20.12534702,19.084417,20.15738574
PITRM1,57.266104,58.304654,61.474537,65.410189,54.151026,54.92051,66.477333,52.6275664,55.369128,59.117993,55.091142,57.623574
OBFC1,54.5446,63.350893,65.260357,59.3269932,57.6493477,42.97508,59.7949499,45.701788,56.967546,56.533327,60.08721,59.48223
MAP3K8,10.520073,6.862815,7.266735,7.445309,8.110788,5.142292,4.638630254,4.779722,4.474104,6.891864,7.887116,7.056317
DKK1,3.846670004,4.553559,5.257913,7.946341,4.5772667,4.185492,4.721838,2.963148,4.257216,2.856756,3.232409,1.22717
EBF3,0,0.0113439,0,0,0,0.0331751,0.0104463,0.00523119,0,0.0142022,0,0
GLRX3,84.22468,77.771613,111.01637,97.75746,87.71332,102.079157,89.850473,105.570588,90.85521,90.448796,93.25353,78.73919
SORCS1,0.0121419,0.00440859,0.00443093,0.0389607,0.00743034,0.1254945,0.24113307,0.2034565,0.0104817,0.00832906,0.016783,0.0364545
FAM208B,12.232941,12.0539044,18.485803,19.05206,13.966589,16.444046,13.659677,17.81155,15.871806,16.03519,12.971114,16.016844
XPNPEP1,118.513222,107.297854,117.7348637,119.2088009,101.380436,83.8906784,119.274543,87.9879081,103.485089,121.714243,121.7521327,118.071188
SMC3,13.3091,16.680889,18.174251,19.3106,15.8297,23.808,19.6492,15.5311,17.5856,14.9372,14.351,16.3939
SHOC2,21.52686616,27.373414,27.093118,26.12507,27.235961,24.253316,22.807759,25.12647,22.338063,24.897915,22.685088,24.486903
TFAM,19.07532,20.252182,20.03666,21.71815,22.67194,22.775221,24.30977,21.05909,27.00562,19.79544,17.891432,18.16501
CCDC6,20.178423,25.605722,24.662567,26.539927,23.301322,19.889042,24.6866802,19.5448302,23.783605,21.756002,22.508238,24.641864
CUL2,11.231287,9.548379,9.9884488,10.7380474,10.941542,13.668543,14.1170367,12.5118901,11.014203,9.507227829,9.413764,11.6088362
CCNY,52.421676,61.708475,61.716141,55.287691,53.743201,34.311798,45.542218,35.474101,34.2226863,44.97698003,47.285314,47.08965
UBE2S,59.4533,54.837,54.713,60.9274,61.951,188.85,78.0802,104.919,104.693,79.358,76.6172,77.1031
RPL28,893.329351,893.193142,716.6095222,792.4494505,825.3459723,870.251829,955.2599455,896.5363936,1015.392473,924.1242226,1043.025702,966.399583
ZMIZ1,20.128113,21.270879,19.968592,17.277703,17.803491,13.417268,17.68705,11.480725,15.004866,16.500231,17.080596,16.299469
DNAJC12,0.616268,0.0333925,0.281032,0,0.4567083,5.2568,0.0746177,3.5873376,0.245416,0,0.0920965,0.152003
PPIF,43.07208,44.86053,41.843692,58.235416,51.48713,64.257766,64.865651,48.044326,67.155527,48.961331,50.45368,61.85893
PBLD,15.779563,11.771595,13.5649421,13.8051,15.759497,10.192092,17.07178819,10.464727,13.432083,14.827379,17.847062,16.03857801
TSPAN14,49.78716134,54.969012,51.776249,50.60973,47.35379,48.46149,54.31675,47.312345,46.04009481,44.435957,45.286587,50.077515
TBC1D12,4.069816,4.98575,5.033602,5.064805,4.506348,3.9312592,4.409606,3.4616675,3.855046,3.216712,4.233409,3.8962057
CYP2C18,52.737,45.056,47.9621,55.2614,55.063,38.4334,51.546,34.59524,51.88424,47.9745,45.9187,48.9512
KRT23,1.23902,1.1803067,1.70887,1.14964,2.05021,1.72973,2.23678,1.4637,2.259787,1.668625,1.8556,1.83509
CRYBA1,0.377433,4.356904,0.48546,1.2043,0.0996061,1.4575,0.164187,0.211631,0.687301,0.233653,0.0789099,0.075103
NUFIP2,16.8218,18.7729,19.7252,19.5078,16.9435,19.3599,17.0029,16.6065,15.1135,15.9393,15.5741,16.4563
GIT1,15.471342,15.59889,18.357975,18.509855,15.449835,23.702171,18.517258,20.945518,16.8625381,16.689936,15.695359,17.36694
TADA2A,4.172782227,4.844113,4.252768,4.283242,3.955411,6.543266,4.380704,5.331394099,4.194545,3.639687,3.248635,4.065301
AATF,18.5348,18.2563,18.8868,17.7216,16.7834,37.117,19.5749,27.5271,20.9858,17.8185,18.0784,18.5805
DHRS11,39.431281,29.18606,41.296488,27.63714,32.62084,17.300175,15.16996,23.03588,30.381898,23.15909,23.92212,26.3964661
MLLT6,25.72598,26.2747687,32.381043,26.9129,23.314765,22.193023,22.481051,23.471531,22.107505,29.104259,26.072826,29.129839
PSMB3,110.317,109.01,107.88,115.745,115.926,226.597,127.457,217.92,158.31,122.984,116.306,118.384
CWC25,8.297992,6.818964,7.314039,6.9009913,7.373649,9.54398,6.366796,7.926144,7.892821,6.730474,7.19894,6.309367
