"symbol","FKPM_CTL_ZT10","FKPM_CTL_ZT14","FKPM_CTL_ZT18","FKPM_CTL_ZT2","FKPM_CTL_ZT22","FKPM_CTL_ZT6"
"Wfdc2",720.9235,763.1445,649.5615,806.8775,423.294,699.874
"Wfdc3",20.6514,19.734,0,37.1894,73.8333,0
"Wfdc6a",0,0,0,0,65.6896,24.3483
"Wfikkn1",740.402,664.488,1003.4,513.665,598.92,673.973
"Wfikkn2",11043.3,6931.57,4810.79,7851.75,3317.1,9074.66
"Wfs1",154613,132883,163335,149851,134294,161026
"Whamm",4206.8,5299.9,4575.51,4703.25,4059.02,4669.24
"Whrn",9924.2,8646.56,9969.875,11038.72,7823.125,11078.4
"Wif1",4574.56,3673.12,2940.78,3685.74,3950.74,4020.06
"Wipf1",21118.3,21075,20829.9,22206.3,21619.5,22816.7
"Wipf2",8802.88,7473.24,9999.43,10309.5,8964.52,10993.4
"Wipf3",67987.6,70316.44,78085.325,70726.95,83637.705,62403.955
"Wipi1",19738.4,20001.3,18112.2,19641.5,18561.6,18887.95
"Wipi2",37410.6,38056.5,36054.1,36263.9,38591.4,37000.5
"Wiz",19812.6,17641.4,20711.5,18560.1,17753.8,20246.3
"Wls",31324.11,30128.08,24006.45,29589.85,22579.73,29698.65
"Wnk1",66056.125,66862.5425,66398.5825,63051.0125,69998.965,63845.2025
"Wnk2",43368.65,35692.65,45413.5,42251.55,36204.1,45876.8
"Wnk3",15784.725,18054.695,16933.885,17637.53,16651.015,17255.28
"Wnt1",48.2712,0,0,36.9531,0,25.0284
"Wnt10a",1172.41,687.979,1674.17,1351.24,1055.83,1001.72
"Wnt10b",424.908,358.195,674.375,380.092,500.899,869.328
"Wnt11",140.937,224.051,168.058,173.52,215.684,189.738
"Wnt16",1177.49,1277.21,1576.84,1502.95,807.491,1490.81
"Wnt2",12946.6,15453.4,14788.9,13402.4,16099.5,13826.3
"Wnt2b",580.985,585.66,494.518,569.562,366.607,282.677
"Wnt3",552.162,622.633,520.509,435.476,377.417,719.838
"Wnt3a",866.496,829.605,1200.44,1220.38,842.38,1037.89
"Wnt4",5045.97,3750.99,5190.83,4558.06,2369.59,5911.78
"Wnt5a",5753.73,5344.49,5100.65,5680.83,4690.46,5291.69
"Wnt5b",1037.74,1163.85,1600.09,1654.6,1051.93,1288.85
"Wnt6",597.595,285.896,488.262,424.191,96.7369,331.894
"Wnt7a",16815.9,15615.9,16833.7,18529.9,18786,15993.6
"Wnt7b",48953.3,43566.8,49571,46703.7,43310.1,51538
"Wnt8b",108.933,101.252,121.275,58.2868,99.9917,177.144
"Wnt9a",455.457,195.405,502.103,375.573,232.311,632.208
"Wnt9b",689.883,618.575,467.264,623.597,664.004,812.53
"Wrap53",7229.68,7127.38,6837.88,6974.8,6197.03,6935.36
"Wrap73",5699.03,6212.37,5362.17,5383.61,5980.59,4954.41
"Wrn",18553.8,20276.4,18538.6,19683.1,19486.8,19292.2
"Wrnip1",32047.6,33934.7,29966,32561.7,32555.1,31262.9
"Wsb1",70135.7,70556.1,61391.2,64967.8,62993.6,65449.2
"Wsb2",105433,109481,101640,106186,100836,102223
"Wscd1",92914.1,83868.5,80196.3,91598.8,84390.2,90454.2
"Wscd2",13353.9,9570.92,12461.5,12902,10762.5,14023.7
"Wtap",31744.35,33540.1,29089.4,32647.9,32615.15,30979.6
"Wtip",462.75,668.568,721.476,742.476,508.796,671.932
"Wwc1",57393.9,53580,56217.8,55553.1,53389.7,61332.5
"Wwc2",46485.6,44746.4,43408,42276.8,41706.4,44302.1
"Wwc3",39388.5,45246.2,44351.5,36806.6,41096.6,34723.4
"Wwox",1322.92,1327.68,1601.39,1531.38,1297.92,1137.56
"Wwp1",45744.8,52207.3,46352.8,46658.5,51243.4,44907.2
"Wwp2",7744.46,8007.045,6845.11,7702.275,8301.285,8000.2
"Wwtr1",6671.26,6239.37,5697.59,6310.97,5903.71,6702.73
"Xab2",25074.7,24964.3,24820.8,23974.6,21649.1,24373.2
"Xaf1",975.535,748.4,1124.91472805,785.9447,1037.5194,930.74785
"Xbp1",27811.5,30428.1,35112.7,37593.4,31658.5,32916.5
"Xcl1",150.835,140.72,97.241,198.282,44.42,283.532
"Xcr1",114.447,0,34.9804,21.3337,0,86.8611
"Xdh",8488.19,13554.8,9780.33,7326.66,8228.29,8121.06
"Xiap",10026.8186333333,10573.9086133333,10078.1426666667,10303.3557666667,10649.352,9808.82466666667
"Xirp1",454.165,668.22,554.119,632.379,683.315,587.2
"Xirp2",120.123,45.215,98.0977,56.2374,0,67.9964
"Xk",437.13,63.4037,1221.41,146.634,660.034,145.344
"Xkr4",29026,26219.5,27850.6,26504.9,26764,30696.3
"Xkr5",267.704,358.568,209.446,212.903,96.0433,185.526
"Xkr6",7462.97,7496.93,9863.89,8373.53,9646.98,8605.14
"Xkr7",1897.72,1497.84,1666.04,1175.03,1476.88,1162.83
"Xkr8",9966.4,10711.1,10508.4,12071.2,11300.3,10482.9
"Xkr9",0,64.9457,0,37.5681,0,96.5352
"Xpa",1508.6,1653.08,1455.38,1456.42,1703.47,1383.48
"Xpc",28726.2,28352.3,26826.5,25814.4,27311.6,26075.3
"Xpnpep1",34572.6,36592.65,34688.85,34421.1,34453.05,33386.55
"Xpnpep2",186.299,184.025,56.7875,170.617,58.4864,135.469
"Xpnpep3",36279,39402.8,38208.7,40624.3,40565.1,35901.8
"Xpo1",95041,103361,100959,103162,102588,95793.3
"Xpo4",34317.5,32764.1,33551.1,32937.3,32328.9,32261.9
"Xpo5",82395.2,83922.4,78987.6,77880.7,85227.4,76564.3
"Xpo6",32457.2723333333,33508.13,32191.2733333333,31596.1813333333,31084.3266666667,31273.9893333333
"Xpo7",101141,105202,103243,106734,112177,103321
"Xpot",71857,74440.7,72735.1,73667.8,72609.9,72228.3
"Xpr1",23648.39,22816.723445,21196.3165,23134.08,26402.12,23461.225
"Xrcc1",28394.2,28465,29307.7,28293.5,27112.2,28106.4
"Xrcc2",4010.34,4575.6,4613.59,3969.37,4418.98,4126.48
"Xrcc3",67.6304,77.5844,54.5606,58.9041,110.11,114.631
"Xrcc4",11801.6,11770.8,10160.3,9694.91,11894.5,11011.3
"Xrcc5",20218.1,22020.6,19095.1,20094.3,21463,20004
"Xrcc6",8327.0985,8536.375,7757.31475,7521.805,8251.031,7882.974
"Xrn1",25293.6,28140.8,28984.3,30739.8,27737.2,26526.6
"Xrn2",62225.9,64729.2,57178.9,63120.5,64937.4,62685.5
"Xrra1",152.096,249.057,210.747,293.91,210.834,283.829
"Xxylt1",5715.6,4792.33,5241.26,5430.1,5116.48,6054.49
"Xylb",6904.35,6368.59,7356.59,7665.32,6954.76,7842.44
"Xylt1",41368.2,39760.1,41266.7,38984.2,40740.8,39884.1
"Xylt2",0.131268,0,0,0,1.03481,0.178723
"Y_RNA",14380.4,13163.2,14468.8,12214.7,19366.1,14959.4
"Yae1",25366.1,29910.5,25538,27002.1,26212.6,25638.7
"Yaf2",49184.1,51250.6,49344.9,52398.8,45555.5,49915.6
"Yap1",2371.02206666667,2108.86533333333,1834.65536666667,2349.1193,2004.65866666667,2493.06386666667
"Yars1",47517.3,51823.9,49917.9,47775.2,49434.2,46977.3
"Yars2",6318.73,6218.47,4825.83,5956.08,5190.56,6143.34
"Ybey",1676.9,1959.67,2006.68,1648.9,2217.91,1251.12
"Ybx1",761.855,386.108,416.587,481.335,695.407,371.842
"Ybx1-ps20",18968.8,21388.4,17555.3,20863.7,21511.7,18860.7
"Ybx2",776.855,466.66,900.163,824.383,623.794,1029.58
"Ybx3",8852.615,7878.51,8198.76,8938.435,8286.38,8393.53
"Ydjc",4210.53,3589.642,4565.4,3844.4325,3378.0854438,4906.205
"Yeats2",40317,42155.8,42096.6,38881.2,43897.2,39637
"Yeats4",12899.3,13251.7,14070.3,12634.6,12895.3,13482.5
"Yes1",3124.295,4288.865,2753.64,3361.03,4146.195,4116.795
"Yif1a",5066.81,4557.825,4127.825,4613.825,4070.225,4507.075
"Yipf1",24270.1,24445.4,22730.3,23973,25564.9,21890.2
"Yipf2",18269.4,17123.2,17690,18051.1,15054.2,17784.5
"Yipf3",36748.6,32464.8,37462.2,33831.4,31689.8,36789.3
"Yipf4",22491.6,22765.3,19327.8,20263.9,21585.9,22193.2
"Yipf5",24689.9025,25564.1295,22604.44,24562.3245,22696.9855,23986.7915
"Yipf6",684.067,703.501,117.26735,1253.4815,636.4665,999.805
"Yipf7",0,32.3694,112.128,18.2861,0,41.6752
"Yjefn3",2306.44,598.395,1981.52,1504.76,756.468,2771.49
"Yju2",12540.8,13746.5,12409.1,14615.6,12839.3,12233.2
"Yju2b",8669.95,8421.59,8197.38,8469.5,8198.49,9381.77
"Ykt6",41242.8,43948.6,37151.5,44163.6,43898.7,40437.3
"Ylpm1",33598.3646666667,34201.7666666667,40569.337,35696.733,39301.1333333333,35398.0666666667
"Yme1l1",373.014,852.4715,323.158,559.87165,547.81,548.03
"Yod1",10377.1,11352.9,10406.8,10756.1,11768,10172.2
"Ypel2",30049.3,32161.6,30172.8,28551.1,34089.1,29723.2
"Ypel3",68468.6,57797.2,60360.3,64706.2,60770.9,68280.3
"Ypel5",113886,118656,102887,115041,119488,117476
"Yrdc",15669.8,15992.8,13545.2,15276.7,14333.8,16180.5
"Ythdc1",59627,68528.4,61834,63080.7,63883.5,59682.8
"Ythdc2",20471.1,22848,23312.5,21567.9,22856.6,21231.8
"Ythdf1",44579.5,47945.8,42401.1,46814.4,45698.9,42055.3
"Ythdf2",34087,35063.4,34708.3,34433.8,36633.1,37039.2
"Ythdf3",101976,108455,100566,99628,100224,97693
"Ywhab",590474,613708,543190,577895,599434,573730
"Ywhae",407504,438648,417206,453095,420346,412704
"Ywhag",363284.2,399522.65,392643.6,429439.5,380264.3,374161.35
"Ywhah",379746.93,397387.2955,372023.8385,400537.0845,395423.117,387556.3295
"Ywhaq",262119,265794,240637,250595,237976,261464
"Ywhaz",473166.50365,520000,464592.44635,505028.8184,498871.76895,480346.90085
"Yy1",17823.4,18808,17202.5,17912.2,17393.6,17597.4
"Yy2",11448.065,12058.325,11161.855,12772.28,13991.545,12814.99
"Zap70",2047.04,1071.73,1123.96,2097.22,1946.48,1608.13
"Zar1",91.0489,180.127,283.432,95.0953,108.829,306.934
"Zbbx",3512.19265,3313.193,2991.1662,3374.9405,3648.69,4285.25710015
"Zbed3",5633.74,5001.91,5662.26,6591.42,5780.06,5334.57
"Zbed4",13344.6,15096.3,12749.8,13245.1,13730.8,12768.5
"Zbed6",12627.4,15997.6,16204.4,22710.1,15031.2,13512.7
"Zbp1",43.41365482,64.948830205,52.8989,28.2368179,29.24317852,59.79551798
"Zbtb1",13178,14886,12871.7,12923.2,14540.4,12962.8
"Zbtb10",2263.490545,2491.3535,2452.48761,2621.1825,2112.6181645,2250.231
"Zbtb11",77089.3,84848,81106.6,80806.4,83789.8,78474.1
"Zbtb16",52170.9,55884,53835.3,36282.6,45357.3,41837.2
"Zbtb17",16979.3,13654.4,15654.9,17306.3,13659.1,17097.4
"Zbtb18",221661,206402,225746,243015,208885,229863
"Zbtb2",10978.1,11874.2,10273.1,10356.8,11337.2,10315.8
"Zbtb20",161601,151715,179972,176186,176019,166083
"Zbtb21",30436.8,31046.8,29006.2,31507.9,33056.3,30447.2
"Zbtb22",23606.1,20344.7,21446.3,22713.4,17815.6,23116.7
"Zbtb24",11202.4,11412.9,9917.75,11132.6,11149.4,11150.8
"Zbtb25",7943.752,6899.95,6823.04,7061.695,6475.7235,7505.3605
"Zbtb26",7485.09,8438.36,9039.26,7722.07,8110.92,7373.85
"Zbtb3",4869.64,4892.15,4605.72,5025.12,4946.1,4588.65
"Zbtb32",45.5244,0,97.241,59.1404,0,0
"Zbtb33",0,0,34.9804,0,0,20.8376
"Zbtb34",20131.5,21449.4,18415,21366.3,20024.5,21324.8
"Zbtb37",5341.835,6742.975,5863.15,6613.705,6603.49,6130.865
"Zbtb38",64959.6,67986.2,68811.1,68919.6,69744,67928.1
"Zbtb4",80814.3,70503.4,82421.3,78209.4,69916.7,82435.7
"Zbtb40",9992.53,9942.28,13188.7,13011.1,11145.5,10416.6
"Zbtb42",582.914,478.598,676.765,610.847,254.181,889.556
"Zbtb43",8153.15,9099.32,9145.15,7905.6,8798.17,8589.73
"Zbtb44",14620.7296,14615.81635,14477.82,14714.0385,15107.352,14309.955
"Zbtb45",11078.2,9490.06,9503.31,10521.9,8415.16,11726
"Zbtb46",2761.684,2633.479,2605.102,2832.167,2739.47913765,3111.195
"Zbtb47",26587,23470.3,28056.9,24187.1,22545.7,28919.5
"Zbtb48",8655.21,8128.8,7023.41,7246.14,8668.75,7845.11
"Zbtb49",2158.3245,2161.345,2396.2365,2086.439,1923.6275,2528.1145
"Zbtb5",10431.3,10757.5,10944.2,10892.8,11347.4,10561.3
"Zbtb6",27620.3,29776.9,25952.3,26770.8,27120.6,25696.3
"Zbtb7a",16153.96,11211.115,19055.455,14482.51,12181.06056,18480.7
"Zbtb7b",9131.63,9150.35,10120.6,10256.1,8480.35,9382.42
"Zbtb7c",1812.55,1519.64,1543.74,1620.43,889.808,1326.39
"Zbtb8a",1101.39,1368.01,1240.97,1460.18,1200.25,1135.06
"Zbtb8b",5224,5670.66,5133.15,4854.57,5901.72,5354.37
"Zbtb8os",8080.56,8823.63,7551.41,8362.67,7684.57,7858.09
"Zbtb9",10362.6,11012.9,11001.2,11114.6,12042.8,11339.4
"Zc2hc1a",45087.9,47861.3,40893.8,41805,43470.1,40580.5
"Zc2hc1c",3963.25,4147.92,2660.31,3655.33,3340.04,3530.55
"Zc3h10",9087.48,9646.9,8840.06,9610.96,8764.3,9040.9
"Zc3h12a",1191.66,999.181,1125.87,955.288,685.889,802.49
"Zc3h12b",13438.1,14102.2,14635.4,14774.1,13988,13542.1
"Zc3h12c",6434.615,6967.155,5807.825,6622.88,7078.57,6763.955
"Zc3h12d",124.345,202.816,162.585,187.09,221.853,276.51
"Zc3h13",36579.1,39222.3,42051.2,38235.4,43665.6,38821.8
"Zc3h14",25856.1466666667,26573.1066666667,23018.0166666667,25119.01,25070.9366666667,24899.3066666667
"Zc3h15",22528.7,28337.2,24214.7,25596.2,25773.8,25780.1
"Zc3h18",14188.45,14332.4,16116.3,15628.1,14563.3,15588.75
"Zc3h3",17628.4,16666.7,18440.8,18001.8,17773.5,17833.6
"Zc3h4",40346.1,39398.3,43094.7,43451.2,38354.8,41120.4
"Zc3h6",36908.5,40063.7,37483.3,36430,37654.4,34285.1
"Zc3h7a",4271.66,7712.87,5460.76,7695.68,8858.44,6294.84
"Zc3h7b",259987,254061,261276,250339,244491,256511
"Zc3h8",10277.6,11718.5,11400.1,11815.5,12444.4,9924.94
"Zc3hav1",14430.2,13537.7,13635.7,15052.9,13395.1,13351.7
"Zc3hav1l",415.954,730.317,437.889,517.763,285.909,342.445
"Zc3hc1",13737.6,16247.6,13323.8,14658.2,15145.7,14735.5
"Zc4h2",18145.3,19786.6,18070.2,17445.9,18432,17337.2
"Zcchc12",113606,111679,90461.6,104973,110346,113635
"Zcchc14",26039.3,19430.2,25783,22945.2,20909.2,27317
"Zcchc17",33694.5,35686.2,32663.9,34452.8,32418.6,32637.3
"Zcchc18",81600.6,86048.7,72486.6,77697.1,78933.1,78503.1
"Zcchc2",6957.2895,7245.285,7055.4725,6826.175,7752.4045,6856.401
"Zcchc24",118825,134075,124884,120226,131540,110735
"Zcchc4",5056.04,5192.47,4781.6,5746.37,5424.69,5291.33
"Zcchc7",27415.6,28921.1,30572.3,28608.8,30598,28700.6
"Zcchc8",18452.1,17874.8,20697.1,18733.8,18997.2,19270.6
"Zcchc9",28443,28707.9,27148.4,30046.2,32800.5,29310.5
"Zcrb1",13435.7,14057.2,12043.8,13566.5,13060.1,13540.7
"Zcwpw2",4688.93,5055.24,5464.13,4793,4950.54,4679.35
"Zdbf2",86000.2,101238,95677.7,92956.7,104637,99565.8
"Zdhhc1",12804.4,10217.1,11821.3,12412,12439.5,12952
"Zdhhc11",48.2712,56.5594,62.2607,18.667,58.4864,20.8376
"Zdhhc12",4406.57,4103.25,3497.58,3931.61,3904.91,4302.35
"Zdhhc13",17431.5,16395.1,14297,14629.6,16915.5,16520.6
"Zdhhc14",40910.6,38650.3,37682,39744.5,38204.5,39489.2
"Zdhhc15",7743.03,8175.56,8063.28,7969.2,8342.45,8020.89
"Zdhhc16",17807.2,17047.8,16091.5,17689.3,15814.8,16008.3
"Zdhhc17",74644.6,82995.5,70954.9,77457.8,76140.9,73945.4
"Zdhhc18",4495.77,4374.46,4583.6,3993.53,4396.42,4844.11
"Zdhhc19",99.492,52.1034,0,0,70.5785,48.6078
"Zdhhc2",36043.3,39668,34682.4,38317.4,36891.2,35261.1
"Zdhhc20",20096.7,22017.8,18015.25,20118.3,20219.3,18923.6
"Zdhhc21",33922.2,34967.6,32883.8,32962.2,33901.8,31919.6
"Zdhhc22",10049.1,9363.34,8824.9,7296.22,7489.09,7737.16
"Zdhhc24",9795.85,9091.29,10082.8,9790.63,10932.7,10577
"Zdhhc3",12320.155,12500.705,11413.81,12088.275,12209.515,11411.335
"Zdhhc4",8559.88,8127.16,7128.8,7558.75,7559.07,7739.91
"Zdhhc5",36703.5,38414.2,37924.9,37861.8,38481,35573.4
"Zdhhc6",9720.8,11010.5,9825.04515,9875.0844733,10199.15,9873.906481
"Zdhhc7",28997.3,26059.4,27202,28638.6,25988.1,27609.3
"Zdhhc8",26381,21829.1,26820.3,24712.7,20558.2,25934.2
"Zdhhc9",40894.6,43416,38868.8,42116.7,41216.2,41751
"Zeb1",42317.1,44323.1,41258.5,42248.2,43071.4,41482.7
"Zeb2",86721.7333333333,91265.4666666667,93211.2,101661.266666667,101035.4,93462.1333333333
"Zer1",175939,161046,175993,174198,159563,175303
"Zfand1",4769.18,5657.06,4471.19,5378.44,5841.9,5531.77
"Zfand2a",28883.6,28648.2,27297.9,27173.8,26906.1,26148.3
"Zfand2b",17270.7,15596.6,13794.1,17658.5,15831.8,17524.3
"Zfand3",42809,39837.2,41709.6,41236.4,36171.6,43463.4
"Zfand4",3258.1175,3559.8915,2825.8895,3360.884,3279.3465,3162.579
"Zfand5",182144,197916,160406,174532,167647,168311
"Zfand6",42420.6,46033.6,38267.7,42107.7,41148.7,41113
"Zfat",13605,13188.6,13607.2,13728.2,13400.3,13380.8
"Zfc3h1",73082.4,78342.6,79523.6,80770.2,85310.7,77291.1
"Zfhx2",33947,27615.1,41970,33021.8,32525.7,33435.3
"Zfhx3",7788.82,5101.45,5841.96,6361.51,4785.2,8540.52
"Zfhx4",28767.1,31152.3,31717.8,30611.3,34510.1,31386.9
"Zfp1",8939.32,9234.44,8872.65,8155.9,9055.8,7819.44
"Zfp105",9909.7,10841.5,9660.76,10056.1,9908.2,10810.2
"Zfp106",142992.15,164704.45,153124.5,152734.5,164674.5,144814.85
"Zfp108",4669.92,3940.53,4220.22,4181.26,4429.67,4141.46
"Zfp11",10904,12060.8,9790.77,9086.18,10474.2,10253.7
"Zfp110",25898.8,30278.1,31161.4,29320.5,29232.1,28305.8
"Zfp111",11018.9,12133.7,11351.7,10214.4,11698.6,9697.16
"Zfp112",4107.495,3874.26,3916.905,3540.53,4229.325,3730.31
"Zfp12",15498.1,16409.5,15921.7,14308.3,16799.2,14493.7
"Zfp13",7521.11,5495.76,6858.24,5709.41,5235.6,7710.56
"Zfp131",19324.455,21400.05,17285,19210.25,20022.6,19167.3
"Zfp133",15621.6,17836.8,15496.8,15973,17852.2,17051.6
"Zfp136",8094.59,8845.4,8650.56,9726.87,8993.58,8308.41
"Zfp14",77.5281,0.0013593,0,0,0,0
"Zfp142",24169.6,23233.7,25312.3,26902,26403.9,25688.75
"Zfp143",8719.34,9944.7,8966.22,10899.9,8771.07,8536.09
"Zfp146",14870.2,16801.9,14781.1,15134.7,16377.9,14718.4
"Zfp148",45191.65,49069.45,44812.55,47891.1,47683.95,46703.3
"Zfp157",40692.1,49220.3,39263.8,40968.7,48108.2,42281.1
"Zfp161",17032.5,18395.5,18266.9,18340.1,18802.3,17293.8
"Zfp169",9037.76,9979.25,9627.98,9025.82,10403,9051.82
"Zfp174",4797.65,4642.4,4873.75,4913.92,4806.48,4950.49
"Zfp18",8234.49,7591.73,7929.16,7588.13,7869.37,7673.67
"Zfp180",143350,152298,145313,149270,156512,141608
"Zfp182",21376.7,24650,22077,21493.4,24293.8,20810.5
"Zfp184",1906.225,1885.025,1765.021,1796.44033333333,1731.19333333333,1832.89566666667
"Zfp185",360.41,236.747,242.55,263.518,363.691,365.706
"Zfp189",34721.25,41717.55,33606.6,22998.465,35753.855,26165
"Zfp2",23342.1,25350.7,23093,22832.8,23980.4,22779.1
"Zfp202",3672.7835,3409.795,3447.275,3707.54,3606.005,3242.605
"Zfp207",69988.9,69896.4,75167.1,71965.8,76181.4,66489.8
"Zfp212",7278.83,7281.95,6437.39,7301.03,7306.45,7025.54
"Zfp213",8027.47,7202.14,7512.7,8316.52,6686.76,8472.9
"Zfp217",1907.75,1957.43,1796.81,2457.04,1825.73,2205.66
"Zfp219",16128,9606.63,16259.2,13669.2,11015.2,17412.6
"Zfp236",25393,26371.6,30425.6,27573.5,28850.8,26562
"Zfp24",19472.4,19383.6,17775.5,18617.6,20015.2,17846.4
"Zfp248",2948.98533333333,3677.74666666667,3160.465,3137.248,3605.69,3277.22666666667
"Zfp251",56054.9,62662.8,59715.9,57336.2,57217.7,54413
"Zfp26",13161.2,15238.45,13945.3,13691.8,15341.85,14098.7
"Zfp263",13285.7,13445.1,11941.6,14831,14140,13319.1
"Zfp266",101492,114349,100119,101806,105549,98850.5
"Zfp267",18017.9,19093.3,16637.3,17335.3,18984.8,17521.9
"Zfp273l-ps1",2510.97739,2428.3429,2490.08265,2466.597,2586.725,2243.833
"Zfp275",31475.6,31572.6,28055.2,28648,29843.3,28434.4
"Zfp276",6045.21,5517.96,4932.74,4971.83,5781.7,5657.56
"Zfp277",12307.8,12884.1,10763.7,12410.6,11541.7,10849.3
"Zfp28",2981.879,2995.94832,3359.95557856667,3299.11933333333,3568.4441,3409.87766666667
"Zfp280c",19497,20214.1,19990.1,18484.3,19896,17978.5
"Zfp280d",43106.25,45387.85,43420.5,44611.5,43891.15,42094.45
"Zfp281",36355.8,38961.8,35653,37860.4,38739.6,36325
"Zfp282",18272.8,17106.9,18194.5,17290.2,16053.9,18718.9
"Zfp286a",7696.5,8000.85,8357.21,7859.17,6956.18,7186.15
"Zfp287",13258,14326.8,11341.8,12443.9,13877.9,12009
"Zfp292",133961,148268,125795,125081,137385,128870
"Zfp296",150.672,162.267,153.009,74.9044,73.8333,123.102
"Zfp3",8702.27,9873.5,8981.09,9227,8305.89,8528.72
"Zfp300",7046.16,9010.93,8114.52,7868.06,9024.94,7425.5
"Zfp316",6770.37,5478.52,6027.76,6557.87,4884.66,6902.86
"Zfp317",12243.4,13410.9,10649.99,12327.17,12204.4,12533.38
"Zfp318",30260.857,31436.19,30465.62,30157.705,32682.42,29969.285
"Zfp322a",25893.1,30018.6,26256.7,25349.1,28317.4,25610.5
"Zfp324",6976.75,5230.64,6627.2,6388.85,5349.73,6731.11
"Zfp326",3319.58333333333,3565.66,4046.31666666667,3433.92666666667,4292.97666666667,3043.57
"Zfp329",47128.5,51550.7,50126.8,50545.4,50928.8,48706.6
"Zfp330",29472.6,33936.2,30674.5,30557.3,30256.6,30615.7
"Zfp334",14561.2,17163.6,13331.7,13870.9,16943.1,13377.9
"Zfp335",47227.9,40853.9,48497.6,45728.2,42791.6,47000.7
"Zfp341",2148.43,2214.6,2374.62,2042.23,2269.47,1985.72
"Zfp346",8953.89,9248.575,8950.915,8794.845,9443.505,8410.59
"Zfp347",10314.3,12638.8,10851.2,10670,11777.4,11274.1
"Zfp35",12572.6,4837.26,4272.21,2039.69,6269.06,2620.58
"Zfp354a",4216.09,5040.83,4698.515,4568.4,5046.56,3898.505
"Zfp354c",4759.39,4598.43,3272.11,4205.9,3939.82,4333.96
"Zfp358",9118.93,7157.26,8878.22,7841.71,6564.22,9655.71
"Zfp36",2482.16,2574.88,1909.1,1921.43,1943.92,2262.42
"Zfp362",1881.53,1965.95,2831.74,2477.65,2261.98,2303.08
"Zfp365",229280,243593,233232,232398,243187,226671
"Zfp366",4008.54,3987.09,3852.82,2711.07,3290.21,2960.1
"Zfp367",18838.5,19853.1,15869.6,17674.2,17657.6,17029.2
"Zfp36l1",17152.9,13093.5,19046.8,18942,18412.2,19327.9
"Zfp37",3.73349,3.79673,4.38038,3.60547,3.31822,3.5621
"Zfp37-ps1",1886.5,2242.22,2146.32,1770.44,2321.97,2287.75
"Zfp382",8464.565,9347.895,9032.075,9547.54,8849.315,7549.275
"Zfp384",4514.47881666667,4409.43321666667,4471.65583333333,4817.97716666667,4505.22651,4385.651065
"Zfp385a",5567.61666666667,4079.54633333333,5294.52666666667,4626.92033333333,4623.25633333333,5210.76766666667
"Zfp385b",9717.07666666667,9381.358,10522.2266666667,9469.29,9826.18333333333,9962.54333333333
"Zfp385c",24.873,0,0,18.667,0,47.1588
"Zfp385d",6212.57,6735.99,6278.16,5513.49,6625.09,6918.65
"Zfp386",15604.45,18630.75,16690.5,18460.65,17262.595,16508.55
"Zfp39",11652.9,11604.3,11480.1,11848.4,11220.3,11520.1
"Zfp394",10895.7,11205.2,10524.1,9665.69,10705.9,9823.69
"Zfp395",7872.56,7488.25,6784.33,8285.62,6371.4,7397.55
"Zfp397",12662.8,13543.7,12889,13663.1,13701.1,12747.8
"Zfp398",21874.3,21253.7,22266.4,20921.5,21736.5,21326.2
"Zfp40",38247.1,40351.2,36602.1,34563,37616.2,36280.4
"Zfp407",104165,118323,107663,116023,122415,112965
"Zfp41",8761.14,8181.62,7548.75,8575.95,8277.87,8432.68
"Zfp410",23492.6,25233,22288.9,22740,23728.3,22527.8
"Zfp418",2954.93,3194.5935819,2724.9704961,2940,3027.1085,2773.868
"Zfp422",22607.6,21772.7,19056.5,20730.4,22830.3,20570.2
"Zfp423",31723.5,25469.5,27989.8,29621.8,23137.8,32526.4
"Zfp426",6875.025,7055.59,6760.47,7040.45,7861.36,6819.355
"Zfp428",5098.045,3663.885,5080.08,4377.46,3717.225,5491.48
"Zfp438",2709.355,2261.6815,2335.3,2988.065,3071.74,2544.575
"Zfp444",1391.36,354.839,1642.7,876.389,587.384,1481.73
"Zfp445",56207.8,62839.8,56202.6,58008.2,60167.7,59541.2
"Zfp446",3604.62,2935.06,3715.57,3341.94,3564.99,4076.55
"Zfp449",10400.2,10509.6,9043.14,8962.56,10647.6,9116.17
"Zfp451",22391.3,23268.1,22284,23600.4,22108.1,21709
"Zfp455",2238.51,2487.885,2226.785,1904.23,2594.78,2018.85
"Zfp455l1",2260.88,3043.65,2840.48,2634.46,2812.54,2423.82
"Zfp458",11154.7,13271.6,12056.3,11578.1,14240.4,10808.2
"Zfp462",59304.2,62694.7,65280.6,65457.8,66443.4,60835.5
"Zfp467",1726.42,1346.11,2072.67,1198.63,1487.65,1561.11
"Zfp472",3790.355,4590.325,3585.905,4160.415,3993.9,3775.575
"Zfp473",898.5,781.19,550.445,572.187,854.812,595.167
"Zfp475",439.522256666667,402.652,327.594833333333,420.933333333333,428.074766666667,458.8143
"Zfp483",80157.8,87769.4,79549.2,78286.8,89260,81317.5
"Zfp488",3113.56,2390.87,2686.72,2860.52,2436.16,3020.34
"Zfp496",10981,10931.1,9972.1,10271.8,9284.13,10703.7
"Zfp503",1275.5,1210.44,1398.16,763.81,1047.95,1492.09
"Zfp507",12691.9,13548.9,13584.3,12647.6,14026.3,13875.3
"Zfp51",5153.17,5436.72,4806.53,5451.01,5371.12,5670.73
"Zfp511",6065.68,5917.99,4436.3,5974.32,5941.21,5594.64
